Name           :	1mgmlAuDDT_O14	
User           :	Isaac	
Date           :	8/6/2014	

Probe1         :	Wilhelmy	
Perimeter      : 	39.240	

Probe2         :	Wilhelmy	
Perimeter      : 	39.240	

Trough         :	Extra Small	
Width          :	50.0	
Area           :	7035.0	
Symmetric comp :	True	

Subphase       :	Water	
Surface tension:	72.80	
pH             :	7.00	
Temperature    :	19.5	

Addition       :		
Concentration  :		
Unit           :	Unknown         	

Substance1     :	Au NP	
MW             :	197.0	
Concentration  :	1.000	
Unit           :	mg/ml           	
Volume         :	400.00	

Substance2     :		
MW             : 		
Concentration  : 		
Unit           :	Unknown         	
Volume         : 		

Substrate      :		
Height         : 		
Shape          : 	Rectangle       	
Width          :		
Thickness      :		


t[s]	Bpos	Bspd	A[cm²]	Mma[Å²]	P1[mN/m]	P2[mN/m]	T[°C]	SP[V]	pH	AD[V]
633.33	22.641	-10.793	47.71	0.39	6.278	4.003	-234.99		-0.86	0.000
633.61	22.590	-10.168	47.76	0.39	6.267	3.996	-174.96		-0.86	0.000
633.88	22.557	-9.507	47.79	0.39	6.247	3.991	-147.92		-0.86	0.000
634.16	22.511	-8.834	47.84	0.39	6.241	3.987	-119.09		-0.86	0.000
634.43	22.470	-8.137	47.88	0.39	6.227	3.985	-112.05		-0.86	0.000
634.71	22.431	-7.428	47.92	0.39	6.218	3.981	-134.05		-0.86	0.000
634.98	22.407	-6.683	47.94	0.39	6.212	3.980	-134.81		-0.86	0.000
635.25	22.376	-5.938	47.97	0.39	6.197	3.978	-114.42		-0.86	0.000
635.53	22.348	-5.180	48.00	0.39	6.192	3.976	-99.87		-0.86	0.000
635.80	22.325	-4.399	48.03	0.39	6.190	3.976	-97.23		-0.86	0.000
636.07	22.314	-3.606	48.04	0.39	6.190	3.976	-149.80		-0.86	0.000
636.34	22.300	-2.812	48.05	0.39	6.189	3.979	-192.32		-0.86	0.000
636.62	22.290	-2.007	48.06	0.39	6.188	3.980	-285.98		-0.86	0.000
636.89	22.282	-1.202	48.07	0.39	6.190	3.980	-330.91		-0.86	0.000
637.16	22.280	-0.373	48.07	0.39	6.201	3.981	-390.60		-0.86	0.000
637.43	22.280	0.433	48.07	0.39	6.198	3.985	-404.19		-0.86	0.000
637.70	22.280	1.238	48.07	0.39	6.203	3.988	-416.27		-0.86	0.000
637.97	22.280	2.043	48.07	0.39	6.207	3.990	-418.77		-0.86	0.000
638.23	22.281	2.825	48.07	0.39	6.207	3.994	-412.04		-0.86	0.000
638.51	22.294	3.606	48.06	0.39	6.204	3.995	-387.79		-0.86	0.000
638.78	22.316	4.375	48.03	0.39	6.214	3.997	-380.68		-0.86	0.000
639.05	22.340	5.168	48.01	0.39	6.211	3.998	-364.38		-0.86	0.000
639.33	22.368	5.913	47.98	0.39	6.213	4.000	-347.11		-0.86	0.000
639.60	22.390	6.671	47.96	0.39	6.216	4.002	-336.56		-0.86	0.000
639.88	22.426	7.404	47.92	0.39	6.208	4.002	-318.86		-0.86	0.000
640.15	22.464	8.125	47.89	0.39	6.217	4.003	-315.62		-0.86	0.000
640.42	22.508	8.810	47.84	0.39	6.218	4.004	-303.50		-0.86	0.000
640.69	22.539	9.471	47.81	0.39	6.228	4.007	-295.63		-0.86	0.000
640.97	22.586	10.108	47.76	0.39	6.235	4.009	-270.02		-0.86	0.000
641.24	22.639	10.733	47.71	0.39	6.251	4.009	-256.78		-0.86	0.000
641.51	22.676	11.322	47.67	0.39	6.249	4.015	-213.31		-0.86	0.000
641.78	22.734	11.875	47.62	0.39	6.265	4.021	-177.73		-0.86	0.000
642.06	22.795	12.392	47.55	0.39	6.276	4.025	-80.33		-0.86	0.000
642.33	22.858	12.885	47.49	0.39	6.286	4.032	-49.16		-0.86	0.000
642.61	22.903	13.341	47.45	0.39	6.306	4.040	-16.63		-0.86	0.000
642.88	22.970	13.762	47.38	0.39	6.320	4.045	-12.74		-0.86	0.000
643.14	23.040	14.159	47.31	0.39	6.330	4.054	-5.42		-0.86	0.000
643.41	23.088	14.495	47.26	0.39	6.355	4.063	-12.81		-0.86	0.000
643.69	23.162	14.796	47.19	0.39	6.372	4.066	-56.07		-0.86	0.000
643.96	23.235	15.072	47.12	0.39	6.392	4.073	-94.55		-0.86	0.000
644.23	23.286	15.300	47.06	0.38	6.404	4.080	-163.30		-0.86	0.000
644.51	23.363	15.493	46.99	0.38	6.421	4.087	-187.29		-0.86	0.000
644.79	23.441	15.637	46.91	0.38	6.444	4.094	-215.20		-0.86	0.000
645.06	23.520	15.757	46.83	0.38	6.488	4.101	-224.96		-0.86	0.000
645.33	23.573	15.817	46.78	0.38	6.529	4.116	-209.32		-0.86	0.000
645.61	23.650	15.841	46.70	0.38	6.582	4.135	-188.91		-0.86	0.000
645.88	23.730	15.829	46.62	0.38	6.640	4.153	-127.36		-0.86	0.000
646.15	23.782	15.769	46.57	0.38	6.692	4.176	-87.01		-0.86	0.000
646.42	23.861	15.661	46.49	0.38	6.747	4.186	3.99		-0.86	0.000
646.68	23.939	15.529	46.41	0.38	6.777	4.210	39.59		-0.86	0.000
646.95	23.990	15.349	46.36	0.38	6.843	4.236	88.91		-0.86	0.000
647.22	24.068	15.132	46.28	0.38	6.911	4.265	97.91		-0.86	0.000
647.49	24.141	14.868	46.21	0.38	6.992	4.301	75.32		-0.86	0.000
647.76	24.217	14.579	46.13	0.38	7.078	4.344	47.43		-0.86	0.000
648.03	24.264	14.243	46.09	0.38	7.169	4.403	-14.23		-0.86	0.000
648.30	24.335	13.858	46.02	0.38	7.266	4.465	-34.02		-0.86	0.000
648.57	24.403	13.450	45.95	0.38	7.383	4.499	-47.26		-0.86	0.000
648.84	24.446	13.005	45.90	0.38	7.437	4.584	-55.09		-0.86	0.000
649.12	24.511	12.524	45.84	0.37	7.541	4.672	-93.60		-0.86	0.000
649.39	24.572	12.019	45.78	0.37	7.672	4.770	-124.63		-0.86	0.000
649.66	24.611	11.466	45.74	0.37	7.780	4.870	-179.17		-0.86	0.000
649.94	24.667	10.889	45.68	0.37	7.898	4.977	-195.07		-0.86	0.000
650.21	24.720	10.288	45.63	0.37	8.005	5.082	-218.77		-0.86	0.000
650.48	24.770	9.651	45.58	0.37	8.119	5.192	-219.72		-0.86	0.000
650.75	24.802	8.990	45.55	0.37	8.228	5.299	-206.36		-0.86	0.000
651.03	24.844	8.305	45.51	0.37	8.323	5.405	-194.29		-0.86	0.000
651.30	24.882	7.608	45.47	0.37	8.373	5.459	-174.02		-0.86	0.000
651.57	24.908	6.875	45.44	0.37	8.458	5.558	-173.99		-0.86	0.000
651.85	24.941	6.142	45.41	0.37	8.543	5.652	-189.25		-0.86	0.000
652.12	24.968	5.385	45.38	0.37	8.608	5.740	-195.74		-0.86	0.000
652.39	24.993	4.603	45.36	0.37	8.669	5.815	-186.78		-0.86	0.000
652.67	25.007	3.822	45.34	0.37	8.716	5.885	-170.31		-0.86	0.000
652.94	25.022	3.029	45.33	0.37	8.749	5.943	-147.21		-0.86	0.000
653.21	25.032	2.224	45.32	0.37	8.789	5.996	-132.21		-0.86	0.000
653.48	25.040	1.394	45.31	0.37	8.804	6.030	-110.45		-0.86	0.000
653.75	25.044	0.601	45.31	0.37	8.812	6.063	-112.22		-0.86	0.000
654.02	25.044	-0.204	45.31	0.37	8.820	6.072	-117.93		-0.86	0.000
654.29	25.044	-0.998	45.31	0.37	8.811	6.081	-125.08		-0.86	0.000
654.56	25.044	-1.815	45.31	0.37	8.808	6.084	-128.74		-0.86	0.000
654.83	25.044	-2.596	45.31	0.37	8.801	6.085	-129.55		-0.86	0.000
655.10	25.027	-3.389	45.32	0.37	8.813	6.082	-133.34		-0.86	0.000
655.37	25.016	-4.183	45.33	0.37	8.795	6.080	-137.09		-0.86	0.000
655.65	24.993	-4.952	45.36	0.37	8.792	6.078	-172.13		-0.86	0.000
655.92	24.964	-5.721	45.39	0.37	8.790	6.075	-200.81		-0.86	0.000
656.20	24.932	-6.490	45.42	0.37	8.742	6.065	-276.67		-0.86	0.000
656.47	24.909	-7.212	45.44	0.37	8.729	6.053	-319.58		-0.86	0.000
656.75	24.871	-7.945	45.48	0.37	8.713	6.016	-342.19		-0.86	0.000
657.02	24.830	-8.630	45.52	0.37	8.708	5.991	-333.64		-0.86	0.000
657.30	24.799	-9.315	45.55	0.37	8.682	5.973	-292.13		-0.86	0.000
657.57	24.752	-9.964	45.60	0.37	8.661	5.953	-265.21		-0.86	0.000
657.85	24.700	-10.589	45.65	0.37	8.578	5.930	-211.44		-0.86	0.000
658.12	24.646	-11.178	45.70	0.37	8.487	5.874	-189.77		-0.86	0.000
658.40	24.608	-11.755	45.74	0.37	8.395	5.797	-151.68		-0.86	0.000
658.67	24.546	-12.284	45.80	0.37	8.334	5.696	-138.87		-0.86	0.000
658.94	24.484	-12.788	45.87	0.37	8.227	5.590	-80.60		-0.86	0.000
659.21	24.420	-13.245	45.93	0.38	8.115	5.475	-42.60		-0.86	0.000
659.49	24.373	-13.678	45.98	0.38	8.008	5.418	40.71		-0.86	0.000
659.75	24.307	-14.075	46.04	0.38	7.898	5.303	62.90		-0.86	0.000
660.03	24.234	-14.423	46.12	0.38	7.784	5.186	61.16		-0.86	0.000
660.30	24.186	-14.736	46.16	0.38	7.684	5.078	45.51		-0.86	0.000
660.57	24.111	-15.024	46.24	0.38	7.586	4.972	7.14		-0.86	0.000
660.84	24.035	-15.252	46.32	0.38	7.501	4.875	-3.78		-0.86	0.000
661.12	23.984	-15.457	46.37	0.38	7.449	4.784	-1.79		-0.86	0.000
661.38	23.907	-15.613	46.44	0.38	7.371	4.703	1.44		-0.86	0.000
661.66	23.829	-15.733	46.52	0.38	7.303	4.637	12.15		-0.86	0.000
661.92	23.750	-15.805	46.60	0.38	7.210	4.602	1.37		-0.86	0.000
662.19	23.696	-15.841	46.65	0.38	7.081	4.547	-59.47		-0.86	0.000
662.47	23.617	-15.841	46.73	0.38	6.969	4.480	-107.48		-0.86	0.000
662.75	23.539	-15.793	46.81	0.38	6.860	4.404	-211.61		-0.86	0.000
663.02	23.485	-15.697	46.87	0.38	6.757	4.337	-257.50		-0.86	0.000
663.29	23.407	-15.565	46.94	0.38	6.717	4.267	-344.76		-0.86	0.000
663.57	23.330	-15.397	47.02	0.38	6.646	4.211	-436.56		-0.86	0.000
663.84	23.254	-15.180	47.10	0.39	6.569	4.160	-485.49		-0.86	0.000
664.12	23.204	-14.916	47.15	0.39	6.515	4.117	-573.14		-0.86	0.000
664.39	23.130	-14.627	47.22	0.39	6.453	4.081	-606.94		-0.86	0.000
664.66	23.057	-14.291	47.29	0.39	6.406	4.067	-643.66		-0.86	0.000
664.94	23.009	-13.906	47.34	0.39	6.368	4.041	-647.99		-0.86	0.000
665.21	22.941	-13.510	47.41	0.39	6.333	4.020	-623.42		-0.86	0.000
665.48	22.875	-13.065	47.48	0.39	6.301	4.007	-587.93		-0.86	0.000
665.76	22.812	-12.584	47.54	0.39	6.270	3.992	-498.62		-0.86	0.000
666.03	22.772	-12.079	47.58	0.39	6.261	3.982	-463.99		-0.86	0.000
666.31	22.711	-11.526	47.64	0.39	6.239	3.972	-431.45		-0.86	0.000
666.58	22.656	-10.937	47.69	0.39	6.219	3.968	-422.70		-0.86	0.000
666.86	22.602	-10.337	47.75	0.39	6.197	3.963	-395.41		-0.86	0.000
667.13	22.567	-9.712	47.78	0.39	6.184	3.957	-375.91		-0.86	0.000
667.41	22.522	-9.038	47.83	0.39	6.180	3.954	-339.36		-0.86	0.000
667.68	22.479	-8.353	47.87	0.39	6.159	3.954	-323.01		-0.86	0.000
667.95	22.453	-7.644	47.90	0.39	6.156	3.951	-303.54		-0.86	0.000
668.23	22.417	-6.935	47.93	0.39	6.143	3.949	-297.44		-0.86	0.000
668.50	22.385	-6.178	47.96	0.39	6.133	3.946	-304.01		-0.86	0.000
668.78	22.357	-5.421	47.99	0.39	6.137	3.944	-310.91		-0.86	0.000
669.05	22.339	-4.627	48.01	0.39	6.120	3.943	-284.27		-0.86	0.000
669.32	22.320	-3.846	48.03	0.39	6.126	3.942	-252.18		-0.86	0.000
669.60	22.303	-3.041	48.05	0.39	6.121	3.943	-168.06		-0.86	0.000
669.87	22.293	-2.248	48.06	0.39	6.126	3.946	-136.87		-0.86	0.000
670.14	22.285	-1.430	48.06	0.39	6.130	3.949	-103.88		-0.86	0.000
670.41	22.282	-0.613	48.07	0.39	6.135	3.952	-104.57		-0.86	0.000
670.68	22.281	0.180	48.07	0.39	6.131	3.953	-105.53		-0.86	0.000
670.95	22.281	0.986	48.07	0.39	6.143	3.957	-97.80		-0.86	0.000
671.22	22.281	1.779	48.07	0.39	6.138	3.961	-81.94		-0.86	0.000
671.48	22.281	2.572	48.07	0.39	6.142	3.964	-69.75		-0.86	0.000
671.75	22.290	3.365	48.06	0.39	6.149	3.965	-43.58		-0.86	0.000
672.02	22.312	4.135	48.04	0.39	6.147	3.967	-30.58		-0.86	0.000
672.30	22.334	4.916	48.02	0.39	6.151	3.969	-28.24		-0.86	0.000
672.58	22.354	5.673	48.00	0.39	6.156	3.972	-40.80		-0.86	0.000
672.85	22.385	6.430	47.96	0.39	6.155	3.973	-81.79		-0.86	0.000
673.12	22.417	7.188	47.93	0.39	6.159	3.973	-99.31		-0.86	0.000
673.40	22.457	7.897	47.89	0.39	6.152	3.975	-102.10		-0.86	0.000
673.67	22.482	8.594	47.87	0.39	6.154	3.978	-94.24		-0.86	0.000
673.94	22.527	9.279	47.82	0.39	6.167	3.979	-74.89		-0.86	0.000
674.21	22.577	9.916	47.77	0.39	6.173	3.982	-66.89		-0.86	0.000
674.49	22.629	10.529	47.72	0.39	6.173	3.983	-59.23		-0.86	0.000
674.76	22.664	11.130	47.69	0.39	6.181	3.988	-57.12		-0.86	0.000
675.03	22.720	11.695	47.63	0.39	6.207	3.993	-89.42		-0.86	0.000
675.31	22.780	12.224	47.57	0.39	6.222	3.997	-97.77		-0.86	0.000
675.58	22.823	12.740	47.53	0.39	6.218	3.999	-102.04		-0.86	0.000
675.85	22.889	13.209	47.46	0.39	6.250	4.005	-91.68		-0.86	0.000
676.13	22.954	13.630	47.40	0.39	6.253	4.013	-65.45		-0.86	0.000
676.39	23.000	14.026	47.35	0.39	6.262	4.019	-65.52		-0.86	0.000
676.66	23.071	14.399	47.28	0.39	6.287	4.026	-64.41		-0.86	0.000
676.93	23.145	14.700	47.20	0.39	6.300	4.033	-67.96		-0.86	0.000
677.21	23.218	14.988	47.13	0.39	6.319	4.039	-86.57		-0.86	0.000
677.48	23.268	15.228	47.08	0.38	6.336	4.045	-92.28		-0.86	0.000
677.75	23.345	15.433	47.00	0.38	6.361	4.054	-95.69		-0.86	0.000
678.02	23.423	15.601	46.93	0.38	6.371	4.058	-83.12		-0.86	0.000
678.29	23.476	15.721	46.87	0.38	6.408	4.062	-57.38		-0.86	0.000
678.58	23.555	15.805	46.79	0.38	6.460	4.070	-44.77		-0.86	0.000
678.85	23.632	15.841	46.72	0.38	6.502	4.088	-5.89		-0.86	0.000
679.11	23.712	15.841	46.64	0.38	6.560	4.103	19.21		-0.86	0.000
679.39	23.764	15.793	46.59	0.38	6.606	4.123	85.90		-0.86	0.000
679.66	23.844	15.709	46.51	0.38	6.664	4.145	114.01		-0.86	0.000
679.93	23.922	15.577	46.43	0.38	6.718	4.166	147.58		-0.86	0.000
680.20	23.975	15.409	46.38	0.38	6.792	4.190	153.95		-0.86	0.000
680.47	24.050	15.204	46.30	0.38	6.820	4.218	152.75		-0.86	0.000
680.74	24.126	14.952	46.22	0.38	6.890	4.234	141.01		-0.86	0.000
681.02	24.175	14.663	46.18	0.38	6.981	4.273	121.85		-0.86	0.000
681.28	24.248	14.339	46.10	0.38	7.062	4.318	107.96		-0.86	0.000
681.56	24.318	13.978	46.03	0.38	7.154	4.374	68.86		-0.86	0.000
681.82	24.364	13.582	45.99	0.38	7.257	4.441	46.04		-0.86	0.000
682.09	24.432	13.149	45.92	0.38	7.373	4.517	-1.24		-0.86	0.000
682.35	24.495	12.692	45.85	0.37	7.423	4.606	-19.59		-0.86	0.000
682.63	24.558	12.200	45.79	0.37	7.538	4.697	-50.70		-0.86	0.000
682.90	24.598	11.671	45.75	0.37	7.655	4.746	-68.52		-0.86	0.000
683.18	24.657	11.094	45.69	0.37	7.771	4.849	-102.17		-0.86	0.000
683.45	24.708	10.505	45.64	0.37	7.884	4.955	-114.81		-0.86	0.000
683.73	24.744	9.856	45.61	0.37	7.995	5.059	-95.66		-0.86	0.000
684.00	24.790	9.207	45.56	0.37	8.089	5.165	-82.43		-0.86	0.000
684.27	24.834	8.534	45.52	0.37	8.193	5.274	-33.68		-0.86	0.000
684.54	24.875	7.837	45.48	0.37	8.292	5.372	-16.64		-0.86	0.000
684.81	24.899	7.127	45.45	0.37	8.326	5.472	8.87		-0.86	0.000
685.07	24.932	6.394	45.42	0.37	8.416	5.564	0.32		-0.86	0.000
685.35	24.962	5.649	45.39	0.37	8.495	5.605	-25.34		-0.86	0.000
685.61	24.980	4.904	45.37	0.37	8.547	5.688	-44.10		-0.86	0.000
685.88	24.998	4.123	45.35	0.37	8.605	5.761	-41.64		-0.86	0.000
686.15	25.018	3.353	45.33	0.37	8.653	5.826	-34.09		-0.86	0.000
686.42	25.028	2.560	45.32	0.37	8.677	5.879	-25.27		-0.86	0.000
686.68	25.039	1.767	45.31	0.37	8.693	5.924	-28.24		-0.86	0.000
686.95	25.043	0.962	45.31	0.37	8.717	5.957	-41.93		-0.86	0.000
687.21	25.045	0.180	45.30	0.37	8.722	5.981	-41.45		-0.86	0.000
687.48	25.045	-0.613	45.30	0.37	8.722	5.987	-27.45		-0.86	0.000
687.75	25.045	-1.394	45.30	0.37	8.720	5.995	-17.67		-0.86	0.000
688.01	25.045	-2.187	45.30	0.37	8.721	5.998	10.73		-0.86	0.000
688.28	25.039	-2.969	45.31	0.37	8.714	5.997	19.51		-0.86	0.000
688.56	25.023	-3.750	45.33	0.37	8.720	5.994	47.26		-0.86	0.000
688.83	25.008	-4.507	45.34	0.37	8.714	5.990	54.16		-0.86	0.000
689.10	24.981	-5.300	45.37	0.37	8.686	5.989	69.19		-0.86	0.000
689.37	24.953	-6.046	45.40	0.37	8.665	5.982	72.23		-0.86	0.000
689.65	24.931	-6.803	45.42	0.37	8.646	5.977	73.39		-0.86	0.000
689.92	24.895	-7.536	45.45	0.37	8.645	5.948	62.13		-0.86	0.000
690.19	24.854	-8.233	45.50	0.37	8.616	5.919	34.62		-0.86	0.000
690.46	24.811	-8.918	45.54	0.37	8.605	5.897	20.18		-0.86	0.000
690.73	24.781	-9.579	45.57	0.37	8.585	5.880	15.10		-0.86	0.000
691.01	24.731	-10.216	45.62	0.37	8.558	5.857	26.39		-0.86	0.000
691.29	24.680	-10.817	45.67	0.37	8.484	5.821	49.43		-0.86	0.000
691.56	24.641	-11.406	45.71	0.37	8.398	5.753	53.26		-0.86	0.000
691.83	24.584	-11.971	45.77	0.37	8.295	5.665	23.43		-0.86	0.000
692.10	24.523	-12.476	45.83	0.37	8.186	5.563	-2.35		-0.86	0.000
692.38	24.458	-12.957	45.89	0.38	8.078	5.509	-59.43		-0.86	0.000
692.65	24.416	-13.413	45.93	0.38	7.962	5.396	-93.06		-0.86	0.000
692.93	24.348	-13.834	46.00	0.38	7.853	5.282	-140.78		-0.86	0.000
693.20	24.276	-14.219	46.07	0.38	7.751	5.169	-168.21		-0.86	0.000
693.48	24.229	-14.555	46.12	0.38	7.694	5.057	-231.63		-0.86	0.000
693.75	24.155	-14.868	46.19	0.38	7.589	4.950	-273.56		-0.86	0.000
694.03	24.080	-15.132	46.27	0.38	7.500	4.848	-337.97		-0.86	0.000
694.30	24.003	-15.349	46.35	0.38	7.412	4.757	-356.55		-0.86	0.000
694.57	23.952	-15.529	46.40	0.38	7.328	4.672	-368.01		-0.86	0.000
694.84	23.875	-15.673	46.48	0.38	7.254	4.597	-365.16		-0.86	0.000
695.12	23.796	-15.769	46.55	0.38	7.178	4.536	-346.87		-0.86	0.000
695.39	23.716	-15.829	46.63	0.38	7.053	4.508	-326.40		-0.86	0.000
695.67	23.664	-15.841	46.69	0.38	6.945	4.456	-270.62		-0.86	0.000
695.95	23.585	-15.817	46.77	0.38	6.830	4.382	-224.93		-0.86	0.000
696.22	23.505	-15.745	46.84	0.38	6.780	4.314	-214.49		-0.86	0.000
696.50	23.427	-15.637	46.92	0.38	6.691	4.244	-214.37		-0.86	0.000
696.77	23.375	-15.481	46.98	0.38	6.608	4.180	-230.58		-0.86	0.000
697.04	23.298	-15.276	47.05	0.38	6.540	4.132	-278.99		-0.86	0.000
697.32	23.222	-15.048	47.13	0.39	6.477	4.088	-295.24		-0.86	0.000
697.59	23.173	-14.772	47.18	0.39	6.423	4.053	-304.70		-0.86	0.000
697.87	23.100	-14.459	47.25	0.39	6.364	4.023	-306.37		-0.86	0.000
698.14	23.029	-14.099	47.32	0.39	6.340	3.999	-334.05		-0.86	0.000
698.41	22.959	-13.714	47.39	0.39	6.304	3.987	-354.30		-0.86	0.000
698.69	22.913	-13.281	47.44	0.39	6.262	3.973	-388.54		-0.86	0.000
698.96	22.850	-12.825	47.50	0.39	6.250	3.957	-387.52		-0.86	0.000
699.24	22.788	-12.320	47.56	0.39	6.219	3.945	-331.20		-0.86	0.000
699.51	22.726	-11.791	47.62	0.39	6.200	3.938	-282.40		-0.86	0.000
699.78	22.686	-11.226	47.66	0.39	6.175	3.930	-166.06		-0.86	0.000
700.06	22.632	-10.625	47.72	0.39	6.159	3.924	-111.21		-0.86	0.000
700.34	22.581	-10.012	47.77	0.39	6.143	3.917	-21.02		-0.86	0.000
700.60	22.549	-9.351	47.80	0.39	6.127	3.913	8.94		-0.86	0.000
700.88	22.503	-8.678	47.85	0.39	6.120	3.911	66.60		-0.86	0.000
701.14	22.463	-8.005	47.89	0.39	6.108	3.910	96.27		-0.86	0.000
701.42	22.426	-7.284	47.92	0.39	6.101	3.909	154.38		-0.86	0.000
701.69	22.403	-6.562	47.95	0.39	6.093	3.905	174.12		-0.86	0.000
701.96	22.372	-5.805	47.98	0.39	6.081	3.903	185.38		-0.86	0.000
702.24	22.347	-5.048	48.00	0.39	6.073	3.901	177.37		-0.86	0.000
702.51	22.334	-4.267	48.02	0.39	6.079	3.902	143.57		-0.86	0.000
702.78	22.311	-3.474	48.04	0.39	6.078	3.903	127.85		-0.86	0.000
703.05	22.299	-2.680	48.05	0.39	6.069	3.903	96.13		-0.86	0.000
703.32	22.290	-1.863	48.06	0.39	6.080	3.906	75.87		-0.86	0.000
703.59	22.282	-1.070	48.07	0.39	6.075	3.907	40.84		-0.86	0.000
703.85	22.282	-0.252	48.07	0.39	6.075	3.909	17.86		-0.86	0.000
704.12	22.280	0.517	48.07	0.39	6.083	3.911	-54.07		-0.86	0.000
704.39	22.280	1.310	48.07	0.39	6.090	3.914	-96.35		-0.86	0.000
704.66	22.280	2.103	48.07	0.39	6.096	3.917	-177.67		-0.86	0.000
704.93	22.281	2.897	48.07	0.39	6.090	3.920	-210.08		-0.86	0.000
705.20	22.300	3.678	48.05	0.39	6.098	3.924	-248.67		-0.86	0.000
705.47	22.322	4.447	48.03	0.39	6.089	3.925	-258.81		-0.86	0.000
705.74	22.348	5.240	48.00	0.39	6.099	3.926	-285.98		-0.86	0.000
706.02	22.367	5.998	47.98	0.39	6.105	3.926	-303.92		-0.86	0.000
706.29	22.398	6.743	47.95	0.39	6.095	3.927	-343.98		-0.86	0.000
706.56	22.436	7.464	47.91	0.39	6.102	3.930	-356.77		-0.86	0.000
706.84	22.461	8.173	47.89	0.39	6.096	3.931	-336.79		-0.86	0.000
707.11	22.506	8.858	47.84	0.39	6.112	3.932	-301.95		-0.86	0.000
707.38	22.549	9.531	47.80	0.39	6.108	3.934	-205.72		-0.86	0.000
707.65	22.600	10.168	47.75	0.39	6.117	3.937	-157.74		-0.86	0.000
707.92	22.634	10.769	47.72	0.39	6.130	3.940	-80.44		-0.86	0.000
708.19	22.690	11.358	47.66	0.39	6.132	3.945	-70.27		-0.86	0.000
708.47	22.748	11.899	47.60	0.39	6.150	3.948	-83.74		-0.86	0.000
708.73	22.789	12.428	47.56	0.39	6.159	3.952	-97.19		-0.86	0.000
709.01	22.853	12.921	47.50	0.39	6.174	3.955	-98.07		-0.86	0.000
709.28	22.918	13.353	47.43	0.39	6.191	3.962	-93.36		-0.86	0.000
709.56	22.985	13.786	47.37	0.39	6.203	3.967	-75.31		-0.86	0.000
709.83	23.031	14.171	47.32	0.39	6.222	3.974	-74.74		-0.86	0.000
710.10	23.103	14.519	47.25	0.39	6.232	3.980	-93.62		-0.86	0.000
710.38	23.177	14.820	47.17	0.39	6.242	3.987	-115.54		-0.86	0.000
710.65	23.226	15.084	47.12	0.39	6.266	3.991	-178.22		-0.86	0.000
710.92	23.303	15.325	47.05	0.38	6.282	3.998	-215.44		-0.86	0.000
711.20	23.381	15.505	46.97	0.38	6.309	4.004	-266.44		-0.86	0.000
711.47	23.458	15.649	46.89	0.38	6.329	4.010	-282.69		-0.86	0.000
711.75	23.509	15.757	46.84	0.38	6.386	4.016	-304.75		-0.86	0.000
712.02	23.589	15.817	46.76	0.38	6.416	4.026	-305.84		-0.86	0.000
712.30	23.668	15.841	46.68	0.38	6.477	4.042	-297.63		-0.86	0.000
712.57	23.721	15.817	46.63	0.38	6.519	4.059	-290.19		-0.86	0.000
712.84	23.800	15.757	46.55	0.38	6.575	4.079	-286.54		-0.86	0.000
713.12	23.877	15.649	46.47	0.38	6.611	4.099	-285.67		-0.86	0.000
713.39	23.955	15.505	46.39	0.38	6.658	4.120	-263.61		-0.86	0.000
713.66	24.007	15.312	46.34	0.38	6.732	4.147	-242.36		-0.86	0.000
713.94	24.084	15.084	46.27	0.38	6.798	4.175	-172.31		-0.86	0.000
714.21	24.159	14.820	46.19	0.38	6.869	4.191	-129.50		-0.86	0.000
714.48	24.208	14.519	46.14	0.38	6.961	4.229	-40.23		-0.86	0.000
714.75	24.280	14.171	46.07	0.38	7.047	4.275	-4.30		-0.86	0.000
715.02	24.349	13.786	46.00	0.38	7.132	4.336	31.28		-0.86	0.000
715.29	24.417	13.377	45.93	0.38	7.201	4.402	36.28		-0.86	0.000
715.57	24.462	12.921	45.89	0.38	7.302	4.483	27.42		-0.86	0.000
715.83	24.523	12.428	45.83	0.37	7.406	4.568	28.42		-0.86	0.000
716.10	24.585	11.911	45.77	0.37	7.524	4.661	22.87		-0.86	0.000
716.36	24.625	11.382	45.73	0.37	7.641	4.712	25.87		-0.86	0.000
716.63	24.680	10.793	45.67	0.37	7.741	4.813	39.10		-0.86	0.000
716.90	24.734	10.216	45.62	0.37	7.859	4.916	38.35		-0.86	0.000
717.17	24.764	9.579	45.59	0.37	7.954	5.020	19.25		-0.86	0.000
717.44	24.811	8.942	45.54	0.37	8.007	5.123	6.18		-0.86	0.000
717.71	24.855	8.245	45.49	0.37	8.110	5.223	-17.00		-0.86	0.000
717.98	24.880	7.560	45.47	0.37	8.197	5.321	-21.87		-0.86	0.000
718.25	24.916	6.839	45.43	0.37	8.288	5.419	-24.96		-0.86	0.000
718.52	24.948	6.118	45.40	0.37	8.355	5.464	-15.17		-0.86	0.000
718.79	24.968	5.361	45.38	0.37	8.429	5.547	-3.21		-0.86	0.000
719.05	24.990	4.603	45.36	0.37	8.473	5.626	-0.73		-0.86	0.000
719.32	25.012	3.810	45.34	0.37	8.492	5.691	-34.33		-0.86	0.000
719.59	25.022	3.053	45.33	0.37	8.542	5.748	-53.19		-0.86	0.000
719.86	25.034	2.260	45.32	0.37	8.573	5.794	-86.15		-0.86	0.000
720.13	25.043	1.454	45.31	0.37	8.593	5.835	-105.97		-0.86	0.000
720.40	25.045	0.637	45.30	0.37	8.607	5.862	-147.73		-0.86	0.000
